title,area,contentid,addr,cat,x,y
하이마트 두정점,34,2914731,충청남도 천안시 서북구 동서대로 97,A04,127.1341914338,36.8267620545
하이마트 롯데 광명점,31,2925551,경기도 광명시 일직로 17,A04,126.8839475563,37.4232469761
하이마트 문경점,35,3305933,경상북도 문경시 당교로 260,A04,128.1915838937,36.5863087991
하이마트 방축점,34,2915236,충청남도 아산시 온천대로 1367,A04,126.9904999803,36.7849032212
하이마트 범어네거리,4,3305954,대구광역시 수성구 동대구로 297 (범어동),A04,128.6252770717,35.8571192157
하이마트 병점점,31,2914435,경기도 화성시 효행로 991,A04,127.0361701858,37.2120213916
하이마트 복산점,7,2915126,울산광역시 중구 서원1길 2,A04,129.3349869885,35.5632183851
하이마트 부산역,6,3305762,부산광역시 중구 중앙대로 157 (대창동2가),A04,129.0377309689,35.1116746164
하이마트 분평점,33,3305570,충청북도 청주시 서원구 1순환로 1120,A04,127.4908626705,36.6059104701
하이마트 불광점,1,2913947,서울특별시 은평구 통일로 766,A04,126.9276965432,37.6135839764
하이마트 비산점,31,2914264,경기도 안양시 동안구 관악대로 275,A04,126.9531612735,37.4028950164
하이마트 상계점,1,2913812,서울특별시 노원구 동일로 1641,A04,127.0548970829,37.6749819002
하이마트 상남점,36,2915170,경상남도 창원시 성산구 마디미로22번길 17 하이마트,A04,128.6828255393,35.2231084011
하이마트 상도점,1,2913795,서울특별시 동작구 상도로 237,A04,126.9453063250,37.5055024096
하이마트 서귀포점,39,3307094,제주특별자치도 서귀포시 일주동로 8631,A04,126.5660500024,33.2539720776
하이마트 성서점,4,2915028,대구광역시 달서구 달구벌대로 1300,A04,128.5095374348,35.8511122090
하이마트 수진점,31,2914620,경기도 성남시 수정구 산성대로 229,A04,127.1430013217,37.4393025318
