title,area,addr,cat,x,y
법흥캠핑장,32,강원특별자치도 영월군 무릉도원면 백년계곡길 14-3,A03,128.2738205925,37.3661790613
베스트필드 글램핑,34,충청남도 공주시 반포면 동학사1로 65,A03,127.2577456561,36.3662115657
베어스글램핑,31,경기도 포천시 내촌면 금강로 3009,A03,127.2658482983,37.8324618442
벨라캠핑장,31,경기도 동두천시 탑신로237번길 39 (탑동동),A03,127.1178876776,37.8985486682
벨루아,33,충청북도 청주시 청원구 오창읍 성산2길 196-40,A03,127.4086329057,36.7438598229
벨하우스,31,경기도 남양주시 수동면 지둔로445번길 99,A03,127.2965290919,37.7277273722
벳소캠프,32,강원특별자치도 횡성군 우천면 전재호수길 66,A03,128.1064059632,37.4319016563
변산오토캠핑장,37,전북특별자치도 부안군 변산면 변산로 2054,A03,126.5336671378,35.6824549013
별고을오토캠핑장,35,경상북도 성주군 금수강산면 성주로 660,A03,128.1049349511,35.9274961712
별곰 캠핑힐,36,경상남도 하동군 청암면 사동길 2,A03,127.7545829795,35.1812937350
별내린캠핑,31,경기도 남양주시 수동면 축령산로 121-1,A03,127.3053612916,37.7390762133
별다리캠핑,31,경기도 가평군 북면 꽃넘이길 23-7,A03,127.5287863776,37.8947844222
별드림캠핑장,31,경기도 가평군 가평읍 당목가일길 515,A03,127.5658336534,37.8726237986
별똥별글램핑,31,경기도 가평군 설악면 유명산길 124-12,A03,127.4866157142,37.5924576772
별마로빌리지캠핑장,32,강원특별자치도 영월군 김삿갓면 영월동로 1954-40,A03,128.5851886440,37.1256682095
별무리,35,경상북도 영천시 화북면 정각리 1226-3,A03,128.9854266449,36.1259454782
별바라기캠핑펜션,34,충청남도 논산시 수락로 669-54,A03,127.2913916370,36.1972759207
별밤야영장,31,경기도 안성시 삼죽면 개나리길 138-18,A03,127.3740858656,37.0482602626
별밤캠핑장,38,전라남도 나주시 고막원길 20 별밤캠핑장 별밤캠핑장,A03,126.6100322277,35.0280525752
별밤펜션 캠핑장,33,충청북도 영동군 상촌면 물한계곡로 896,A03,127.8813614495,36.0895653787
별빛두레펜션,37,전북특별자치도 진안군 부귀면 석원로 24,A03,127.4279885892,35.8552506343
별빛마을,35,경상북도 청도군 운문면 운문로 1738,A03,128.9715623051,35.6943912468
별빛밤바다,38,전라남도 장흥군 회진면 가학회진로 1020-21,A03,126.9380979823,34.4508451242
별빛야영장,32,강원특별자치도 삼척시 가곡면 덕풍길 918,A03,129.1793807210,37.1021462086
별빛오토캠핑장,31,경기도 가평군 설악면 묵안로 219-15,A03,127.5005461795,37.6476737454
별빛캠프 캠핑장,4,대구광역시 달서구 앞산순환로 248 달서별빛캠프 캠핑장,A03,128.5570645747,35.8232828993
별빛캠핑장,32,강원특별자치도 영월군 무릉도원면 양지마을길 38-11,A03,128.2021970913,37.3457078535
별빛테마마을,35,경상북도 영천시 화북면 별빛로 681-32,A03,128.9963113930,36.1400301975
별빛하늘 카라반 캠핑장,34,충청남도 당진시 고대면 삼선산수목원길 50,A03,126.5845804950,36.9104233064
별수하오토캠핑펜션,33,충청북도 제천시 백운면 운학3길 19,A03,127.9983250131,37.2086920742
별아래캠핑장,31,경기도 용인시 처인구 양지면 한터로662번길 34-34,A03,127.2760360991,37.2561650326
별을다는아이,31,경기도 양주시 장흥면 권율로309번길 132,A03,126.9522044934,37.7437887071
별이빛나는밤에 글램핑,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 1090,A03,128.2790732538,37.3541305504
별장 캠핑카펜션,34,충청남도 보령시 대천항1길 30 (신흑동),A03,126.5081751407,36.3248199535
별천지야영장,31,경기도 가평군 북면 화악산로 818,A03,127.5468030563,37.9328358800
별천지오토캠핑장,36,경상남도 산청군 단성면 호암로701번길 141,A03,127.8951138765,35.3328846838
별헤는밤글램핑,39,제주특별자치도 제주시 애월읍 광상로 348,A03,126.3965576779,33.4433012497
병목안캠핑장,31,경기도 안양시 만안구 병목안로247번길 37 (안양동),A03,126.9102546355,37.3825327240
병지방오토캠프장,32,강원특별자치도 횡성군 갑천면 어답산로 516,A03,128.0575416988,37.5938625570
병풍바위야영장,32,강원특별자치도 삼척시 원덕읍 사곡길 32,A03,129.2897809041,37.1381608960
보경사힐링캠핑장,35,경상북도 포항시 북구 송라면 보경로 307,A03,129.3329261447,36.2378366134
보광농촌체험휴양마을,32,강원특별자치도 강릉시 성산면 보현길 5,A03,128.8075029737,37.7376685703
보다더캠핑,37,전북특별자치도 고창군 부안면 복분자로 531,A03,126.6456892974,35.5097208688
보라보라카라반 캠핑장,35,경상북도 포항시 북구 해안로 2264,A03,129.3728127692,36.1951672142
보물나라캠프,31,경기도 연천군 신서면 동내로 1359,A03,127.1430195778,38.1545414561
보보스캇 펜션 캠핑장,32,강원특별자치도 영월군 주천면 미다리길 50-24,A03,128.3259959073,37.2907109722
보성 어울마당 야영장,38,전라남도 보성군 미력면 보성강로 356-30,A03,127.1159401709,34.8122159191
보성 지중해 야영장,38,전라남도 보성군 회천면 공룡로 206-42,A03,127.1439878748,34.6934102855
보은글램핑,33,충청북도 보은군 속리산면 속리산로 1029-11,A03,127.7863273546,36.5248973031
보현민박오토캠핑장,35,경상북도 영천시 화북면 별빛로 302,A03,128.9649452441,36.1214817100
봄봄캠핑,32,강원특별자치도 춘천시 화악지암길 576,A03,127.6205643707,37.9801595137
봉강하조 오토캠핑장,38,전라남도 광양시 봉강면 성불로 1097,A03,127.5626581248,35.0760439034
봉바위농원,31,경기도 김포시 하성면 평화공원로70번길 290-97,A03,126.6113829900,37.7403607971
봉바위돌집캠핑장,32,강원특별자치도 원주시 호저면 칠봉로 756,A03,127.8912664556,37.4524674833
봉수대오토캠핑장,32,강원특별자치도 고성군 죽왕면 봉수대길 10-22,A03,128.5264213195,38.3242505381
봉수대해변캠핑장,32,강원특별자치도 고성군 죽왕면 봉수대길 10-22,A03,128.5264213195,38.3242505381
봉스글램핑,36,경상남도 거창군 마리면 풍계1길 27-71,A03,127.8566815601,35.7355107073
봉식이놀이터,35,경상북도 청도군 풍각면 봉수길 749-8,A03,128.5560968576,35.6632426402
봉좌마을캠핑장,35,경상북도 포항시 북구 기계면 봉계길 46,A03,129.1700978809,36.0778405307
봉즈살롱,32,강원특별자치도 횡성군 서원서로102번길 3-18,A03,127.8253049285,37.4807129884
봉화별야영장,35,경상북도 봉화군 소천면 구마동길 513-127,A03,128.9608146986,36.9893271420
봉화열목어마을,35,경상북도 봉화군 석포면 청옥로 1893,A03,129.0046364759,37.0593116288
봉황자연휴양림 숲속야영장,33,충청북도 충주시 수룡봉황길 540 봉황자연휴양림,A03,127.8306028390,37.0561260018
부귀농원가족캠프,37,전북특별자치도 진안군 부귀면 귀상로 708-33,A03,127.4219892871,35.8490262369
부산항힐링야영장,6,부산광역시 중구 이순신대로 72 (중앙동4가),A03,129.0440916874,35.1057837263
부엉캠핑클럽,37,전북특별자치도 완주군 운주면 산북신복길 125-72,A03,127.3538556949,36.0865368826
부연스카이케빈,32,강원특별자치도 강릉시 연곡면 부연동길 840,A03,128.6344283705,37.8712775202
부재산방 캠핑장,36,경상남도 창원시 마산합포구 진전면 미천2길 148,A03,128.4068848876,35.1523280186
북극곰 야영장,32,강원특별자치도 평창군 봉평면 흥정계곡길 313-3,A03,128.3388260758,37.6377072416
북한산 둘레캠프,1,서울특별시 은평구 연서로 608-2 (진관동),A03,126.9388306633,37.6479801750
북한산 사기막야영장,31,경기도 고양시 덕양구 북한산로618번길 130 (효자동),A03,126.9658274077,37.6758440842
북한산농바위캠핑장,31,경기도 고양시 덕양구 북한산로387번길 180 (지축동),A03,126.9498291134,37.6672114685
분지울작은캠프장,31,경기도 양평군 단월면 분지울1길 81,A03,127.6718151016,37.6084731190
불영계곡캠핑장,35,경상북도 울진군 울진읍 불영계곡로 2758,A03,129.3205333899,36.9660700942
불태산 글램핑,38,전라남도 장성군 진원면 고산로 61-164,A03,126.8366473994,35.2868687938
뷰델카라반펜션,35,경상북도 경주시 감포로 329-34,A03,129.5080590288,35.8190400877
브라보캠핑장,31,경기도 가평군 북면 가화로 2670-49,A03,127.4556380192,37.9713102653
브룩스펜션,31,경기도 가평군 가평읍 물안산길 83,A03,127.5248544894,37.8578636474
블랙트리캠핑,2,인천광역시 옹진군 영흥면 영흥로757번길 234-13,A03,126.4478444395,37.2642771882
블루마린 오토캠핑장,31,경기도 여주시 세종대왕면 중부대로 2545-74,A03,127.5819959889,37.3022652608
블루마운틴,4,대구광역시 동구 팔공로 1505-1 (능성동),A03,128.7412833121,35.9638287272
블루문오토캠핑,8,세종특별자치시  기와말1길 20 조치원청소년수련원,A03,127.2506383060,36.5582672067
블루문캠핑장,31,경기도 가평군 상면 수목원로386번길 48-65,A03,127.3481460395,37.7474426895
블루밍카라반,35,경상북도 포항시 남구 장기면 동해안로 2816,A03,129.5191710522,35.8500868003
블루웨일글램핑,36,경상남도 고성군 삼산면 두포5길 113-139,A03,128.3015001483,34.9234517984
블루파크,31,경기도 포천시 화현면 봉화로 267,A03,127.2786903845,37.8732434402
비둘기낭캠핑장,31,경기도 포천시 영북면 비둘기낭길 116,A03,127.2218146310,38.0769658549
비로오토파크,35,경상북도 영주시 풍기읍 삼가로 447-11,A03,128.5047157173,36.9221317264
비발디캠핑파크,32,강원특별자치도 홍천군 서면 한서로 1045-29,A03,127.6125410778,37.6641766705
비봉산캠핑장,31,경기도 안성시 삼죽면 상삼로 188-38,A03,127.4077066840,37.0890367208
비욘더팜,31,경기도 하남시 감이동,A03,127.1611177090,37.4889915383
비치캠핑장,31,경기도 안산시 단원구 장불길 35 (대부남동),A03,126.5594304494,37.2011170143
비타민캠핑장,31,경기도 양주시 백석읍 기산로440번길 110-43,A03,126.9372717603,37.7705714296
비토국민여가캠핑장,36,경상남도 사천시 서포면 용궁로 132,A03,127.9821685524,34.9682994506
비토애,36,경상남도 사천시 서포면 토끼로 234,A03,127.9668583836,34.9836224623
비토애 럭셔리글램핑 시즌2,36,경상남도 사천시 토끼로 217,A03,127.9644003200,34.9815087672
비학농원오토캠핑장,31,경기도 파주시 법원읍 만월로613번길 217,A03,126.9145231665,37.8911875119
비학산자연휴양림,35,경상북도 포항시 북구 기북면 비학산길 302,A03,129.2111367191,36.1470806887
빗소리야영장,35,경상북도 청도군 삼평1길 90-11,A03,128.5940406137,35.6680261294
빙계얼음골 야영장,35,경상북도 의성군 가음면 빙계계곡길 51,A03,128.7505777884,36.2280267029
빨간집야영장,31,경기도 양평군 양서면 양수로118번길 69,A03,127.3244845149,37.5476821330
사강스마트팜캠핑장,31,경기도 화성시 송산면 송산포도로 194,A03,126.7274675315,37.2163543068
사계절 야영장,33,충청북도 영동군 상촌면 물한계곡로 700,A03,127.8847691495,36.1016529532
사계절캠핑장,34,충청남도 공주시 유구읍 무드리길 64,A03,126.9680587463,36.6388029702
사과랑캠핑장,34,충청남도 당진시 순성면 가화로 136,A03,126.7429155121,36.8317073712
사과향기캠핑장,36,경상남도 밀양시 산내면 얼음골옛길 347-12,A03,128.9805147440,35.5789766443
사나래 글램핑장,31,경기도 양평군 용문면 중원산로 525,A03,127.6188994809,37.5466598655
사나래글램핑파크,31,경기도 연천군 왕징면 군왕로 181,A03,127.0005539585,38.0907768688
사나래카라반펜션 감포점,35,경상북도 포항시 남구 장기면 동해안로 2932-1,A03,129.5246898002,35.8575138454
사나래카라반펜션 산내점,35,경상북도 경주시 산내면 대현길 351,A03,129.0769500119,35.7044309718
사랑나무캠핑장,32,강원특별자치도 영월군 김삿갓면 내리계곡로 131-12,A03,128.7448676012,37.0725884575
사목공원캠핑장,34,충청남도 태안군 이원면 사목길 49,A03,126.2923484294,36.9192589065
사발소캠핑장,32,강원특별자치도 횡성군 어답산로 60-15,A03,128.0410356003,37.5688262571
사천케이블카 자연휴양림,36,경상남도 사천시 실안길 242-45,A03,128.0570707974,34.9504000003
사촌해수욕장야영장,36,경상남도 남해군 남면 남면로1229번길 44,A03,127.8563492340,34.7435196612
산골캠핑장,32,강원특별자치도 영월군 무릉도원면 백년계곡길 158,A03,128.2715676529,37.3785109282
산과별캠핑장,34,충청남도 공주시 사곡면 부곡산성로 187-10,A03,127.0186831794,36.5939923427
산꽃벚꽃마을오토캠핑장,34,충청남도 금산군 군북면 자진뱅이길 39,A03,127.5676281760,36.1944422502
산내956,35,경상북도 경주시 문복로 956,A03,129.0550683337,35.7137239590
산내들민박&오토캠핑장,33,충청북도 제천시 봉양읍 국사봉로 260,A03,128.1119925365,37.1140773126
산내별빛오토캠핑장,35,경상북도 경주시 산내면 문복로 333-13,A03,129.0581444578,35.6640962785
산내자연캠프,35,경상북도 경주시 산내면 대현동골길 80-19,A03,129.0581464317,35.6927430490
산노리캠핑장,32,강원특별자치도 원주시 신림면 재사동길 50,A03,128.1652395071,37.2443382985
산들바다관광농원,36,경상남도 고성군 동해면 외산로 330,A03,128.4494250559,35.0689964677
산디마을생태공원캠핑장,3,대전광역시 대덕구 산디로 190 (장동),A03,127.4385508617,36.3970168015
산림청 국립자연휴양림관리소,34,충청남도 서천군 종천면 희리산길 206,A03,126.6641611032,36.1126746979
산마루캠핑장,31,경기도 포천시 이동면 금강로 6584-20,A03,127.3997445227,38.1121511331
산사랑글램핑,32,강원특별자치도 원주시 소초면 구룡사로 127-1,A03,128.0575660673,37.4271068511
산속에 관광농원,31,경기도 동두천시 안흥로26번길 283 (안흥동),A03,127.0381854850,37.9383620212
산솔오토캠핑장,32,강원특별자치도 영월군 산솔면 태백산로 1616,A03,128.7077381536,37.1469680936
산아래글램핑,38,전라남도 장성군 북하면 월성안길 16-33,A03,126.8625212910,35.3501037416
산앤호반 캠핑장,36,경상남도 합천군 서부로 4107-4,A03,128.0267670257,35.6139219576
산여울오토캠핑장,36,경상남도 밀양시 산외면 밀양대로 3480,A03,128.8567099124,35.5430756142
산여울캠프장,32,강원특별자치도 영월군 무릉도원면 백년계곡길 142,A03,128.2717787855,37.3771444237
산우물쉼터,31,경기도 안성시 양성면 산정산우물길 138,A03,127.1958288016,37.0820198295
산으로간니모캠핑장,31,경기도 가평군 조종면 연인산로 670-321,A03,127.3968801456,37.8544755716
산으로캠핑장,32,강원특별자치도 홍천군 서면 모곡로 365-139,A03,127.5687852740,37.7136617818
