title,area,contentid,addr,cat,x,y
가거도,38,127480,전라남도 신안군 흑산면 가거도길 38-2,A01,125.1263860145,34.0520609879
가계해수욕장,38,126273,전라남도 진도군 고군면 신비의바닷길 47 (고군면),A01,126.3547412438,34.4354594945
가고파 꼬부랑길 벽화마을,36,2019720,경상남도 창원시 마산합포구 성호서7길 15-8,A02,128.5696552845,35.2077664004
가곡유황온천&스파,32,2994116,강원특별자치도 삼척시 가곡면 탕곡리 509-3,A02,129.2062296318,37.1507494904
가곡유황족욕체험장,32,3534460,강원특별자치도 삼척시 가곡면 가곡천로 1476,A02,129.2059852285,37.1501190022
가금철교 문화공원,31,3482667,경기도 의정부시 가능동 15-28,A02,127.0455151412,37.7533531645
가나아트파크,31,129194,경기도 양주시 장흥면 권율로 117,A02,126.9491636401,37.7250130611
가남체육공원,31,2777865,경기도 여주시 가남읍 대명산길 98,A02,127.5349142281,37.2017093544
가덕도,6,2715601,부산광역시 강서구 서천로42번길 351 (천성동),A01,128.8284150154,35.0399121452
가덕도 등대,6,129156,부산광역시 강서구 외양포로 10,A01,128.8295937487,35.0006471157
가덕도 연대봉,6,2726843,부산광역시 강서구 천성동,A01,128.8216713782,35.0317518247
가덕도대항인공동굴,6,2789460,부산광역시 강서구 대항동 393-9 (대항동),A01,128.8274685924,35.0133095493
가덕도외양포전망대,6,3015365,부산광역시 강서구 외양포로 10 (대항동),A02,128.8289302100,34.9897844302
가덕산,31,125462,경기도 가평군 북면 목동리 산 1-1,A01,127.6121190936,37.9405556371
가라산,36,127257,경상남도 거제시 남부면 다대리 (남부면),A01,128.6303346514,34.7410502933
가람리조트,32,2761729,강원특별자치도 홍천군 두촌면 부채들길 29,A02,128.0184630062,37.8364309102
가력도항,37,2743285,전북특별자치도 부안군 변산면 새만금로 447-27,A01,126.5314023248,35.7269248004
가령폭포,32,125658,강원특별자치도 홍천군 내촌면 와야리 산12-1,A01,128.1595225440,37.8326534604
가루매마을,31,1553085,경기도 양평군 지평면 옥현리 1452-7,A02,127.6145192906,37.4519513148
가리산(포천),31,125463,경기도 포천시 이동면 도평리,A01,127.4080179724,38.0450563404
가리산(홍천),32,125593,강원특별자치도 홍천군 두촌면 가리산길 260-9,A01,127.9988086966,37.8543978969
가리산자연휴양림,32,126905,강원특별자치도 홍천군 두촌면 가리산길 426 (두촌면),A01,127.9795073354,37.8656156746
가리왕산,32,127508,"강원특별자치도 정선군 정선읍 가리왕산로 707 (가리왕산자연휴양림), 평창 진부면",A01,128.5634777835,37.4618262980
가리왕산케이블카,32,3068424,강원특별자치도 정선군 북평면 중봉길 41-35,A02,128.6097538017,37.4742535268
가림상회,34,2820640,충청남도 부여군 임천면 성흥로97번길 4-5,A02,126.8928691464,36.1899003585
가마골계곡,38,127423,전라남도 담양군 용면 용소길 261,A01,127.0227046757,35.4451873670
가마미해수욕장,38,126289,전라남도 영광군 홍농읍 가마미로 355,A01,126.4090769892,35.3997293920
가마소계곡,37,1625067,전북특별자치도 부안군 상서면 청림리,A01,126.5979680020,35.6412495627
가마오름,39,1884191,제주특별자치도 제주시 한경면 청수리 1205,A01,126.2466098987,33.3057279944
가막들공원,31,2745573,경기도 의왕시 양지편로 41-2 (청계동),A02,126.9957160518,37.3916804112
가뫼골마을,36,128498,경상남도 진주시 명석면 관덕길 174 (명석면),A02,128.0324121006,35.2586565930
가문이오름(감은이오름),39,1884505,제주특별자치도 서귀포시 표선면 가시리,A01,126.6876111209,33.4018299117
가배량진성,36,127268,경상남도 거제시 동부면 가배리 산17-1,A02,128.5722247316,34.7820363414
가사도,38,578400,전라남도 진도군 조도면 가사도길 106,A01,126.0510003156,34.4789302819
가사도 등대,38,129141,전라남도 진도군 조도면 가사도돌목길,A01,126.0429125538,34.4611877004
가사동백숲해변,38,2615324,전라남도 완도군 약산면 해동리,A01,126.9277952875,34.3698373475
가사해수욕장,38,1916695,전라남도 완도군 약산면,A01,126.9281702396,34.3704872810
가산사,33,294369,충청북도 옥천군 안내면 안내회남로 671,A02,127.5973920906,36.4015885618
가산산성마을,35,2629074,경상북도 칠곡군 가산면 가산로 891,A02,128.5978129850,36.0501079498
가산서원,38,1957336,전라남도 장성군 삼서면 영장로 2015,A02,126.6931003984,35.2313226604
가산수변공원,36,2784347,경상남도 양산시 동면 가산리,A02,129.0180165474,35.2951703547
가산수피아,35,2633896,경상북도 칠곡군 가산면 학하들안2길 105,A01,128.4850691574,36.0861545517
가상플레이그라운드,35,3532168,경상북도 의성군 안계면 서부로 1858 의성푸드빌리지 3층,A02,128.4265378142,36.3965542601
가새기오름,39,1884521,제주특별자치도 제주시 오라삼동 2848,A01,126.5038611983,33.4893700755
가섭사,33,294390,충청북도 음성군 음성읍 가섭길 494,A02,127.7030557496,36.9666339700
가세오름,39,1885746,제주특별자치도 서귀포시 표선면 녹산로 554,A01,126.7231832338,33.3931758821
가시리국산화풍력발전단지,39,3026711,제주특별자치도 서귀포시 표선면 녹산로 464-78,A02,126.7341100468,33.3939370848
가시오름,39,1885754,제주특별자치도 서귀포시 대정읍 하모이삼로21번길 1,A01,126.2500169782,33.2236315617
가실벚꽃길,31,3023389,경기도 용인시 처인구 포곡읍 가실리 190-14,A02,127.1950173777,37.2938508782
가실성당,35,2513971,경상북도 칠곡군 왜관읍 가실1길 1,A02,128.4048776375,35.9363922928
가야공원,6,2788410,부산광역시 부산진구 엄광로 118 (가야동),A01,129.0276891748,35.1483453258
가야금산조테마공원,38,2732489,전라남도 영암군 영암읍 기찬랜드로 19-10,A02,126.6856118867,34.7919693222
가야금신조기념관,38,3459087,전라남도 영암군 영암읍 기찬랜드로 19-10 영암군가야금산조기념관,A02,126.6856118867,34.7919693222
가야랜드,36,2714140,경상남도 김해시 인제로 368 (삼방동),A02,128.8993306204,35.2607025891
가야산 소리길,36,2414679,경상남도 합천군 가야면 황산리,A01,128.1273204393,35.7759415388
가야산 야생화식물원,35,129212,경상북도 성주군 수륜면 가야산식물원길 49,A01,128.1418573045,35.8031276100
가야산(서산),34,125822,충청남도 서산시 해미면 산수리,A01,126.6091060355,36.7039864327
가야산국립공원(백운동 지구),35,126023,경상북도 성주군 수륜면 가야산식물원길 17,A01,128.1418796034,35.8002612681
"가야산국립공원(홍류동,청량동지구)",36,126022,경상남도 합천군 가야산로 1200 가야산국립공원관리사무소,A01,128.1322257899,35.7675647985
가야산생태탐방원,35,2784167,경상북도 성주군 수륜면 봉양로1길 313,A01,128.1552302721,35.8343548680
가야산역사신화테마관,35,2733515,경상북도 성주군 수륜면 가야산식물원길 17,A02,128.1418796034,35.8002612681
가야의 거리,36,250121,경상남도 김해시 구지로 95 (대성동),A02,128.8739750841,35.2392795268
가야정원,38,3013529,전라남도 순천시 해룡면 농주리 230-10,A01,127.5222504674,34.8619089390
가야진사,36,1236556,경상남도 양산시 원동면 용당들길 43-62,A02,128.9023718710,35.3675378711
가얏고마을,35,3337798,경상북도 고령군 대가야읍 정정골길 55 가얏고마을,A02,128.2607262742,35.7414561912
가오실공원,35,128132,경상북도 예천군 개포면 가곡리 436,A02,128.3508245334,36.6116477391
가오치선착장,36,2785625,경상남도 통영시 도산면 도산일주로 542-55,A01,128.3126940017,34.9087814182
가왕 송흥록·국창 박초월 생가,37,2788127,전북특별자치도 남원시 운봉읍 비전길 7,A02,127.5626899062,35.4575758647
가우도,38,2024432,전라남도 강진군 도암면 월곶로 473 (도암면),A01,126.7726522891,34.5283725869
가우도 모노레일,38,3006493,전라남도 강진군 가우도길 2-87,A02,126.7847455361,34.5339749368
가우도 출렁다리,38,2514003,전라남도 강진군 도암면 신기리,A02,126.7717356912,34.5288669609
가원습지 생태자연공원,32,2714889,강원특별자치도 동해시 지가동 77-6,A01,129.1070564038,37.4736521046
가을동화 감귤밭,39,3410648,제주특별자치도 서귀포시 서홍동 1273-1,A02,126.5518123101,33.2556272247
가의도,34,125848,충청남도 태안군 근흥면 가의도리,A01,126.0727080861,36.6761471358
가인 김병로 생가터,37,2357441,전북특별자치도 순창군 복흥면 하리길 160,A02,126.9774224423,35.4505693165
가장마을,37,2793231,전북특별자치도 남원시 운봉읍 가장길 4,A02,127.5179339854,35.4101221138
가제산,34,3034222,충청남도 태안군 이원면 포지리,A01,126.2905250464,36.8646346339
가조 백두산천지온천,36,127956,경상남도 거창군 가조면 온천길 161,A02,128.0229317531,35.6985345364
가조도,36,2754985,경상남도 거제시 사등면 가조로 1298,A01,128.5206884618,34.9577018859
가조도선착장,36,2754996,경상남도 거제시 사등면 가조로2길 62,A01,128.5261915327,34.9285746891
가족문화센터,7,130523,울산광역시 남구 대공원로 84 (옥동),A02,129.2905556337,35.5319960593
가지산도립공원(밀양),36,126027,경상남도 밀양시 산내면,A01,128.9804563782,35.5803348234
가진항,32,2514820,강원특별자치도 고성군 죽왕면 가진해변길 121-12,A01,128.5133183548,38.3682229327
가진해변,32,126785,강원특별자치도 고성군 죽왕면 가진리 168-1,A01,128.5086047131,38.3740166097
가창 찐빵 골목,4,2034446,대구광역시 달성군 가창면 가창로 1099,A02,128.6221983001,35.8027169806
가천 다랭이마을,36,127778,경상남도 남해군 남면 홍현리 남면로 679번길 21,A02,127.8943963083,34.7279803963
가탄마을,36,2785941,경상남도 하동군 화개면 탑리,A02,127.6380178715,35.1951401371
가톨릭 목포 성지,38,3006131,전라남도 목포시 산정동 90-1,A02,126.3857937169,34.7996301851
가톨릭 특성화 거리,6,1935608,부산광역시 금정구 부곡동,A02,129.0970388630,35.2434553947
가파도,39,126446,제주특별자치도 서귀포시 대정읍 가파로,A01,126.2735884192,33.1664326869
가파도 소망전망대,39,3344437,제주특별자치도 서귀포시 대정읍 가파리 513,A02,126.2688165585,33.1688017961
가파마을,34,128418,충청남도 청양군 대치면 가파로 506-8,A02,126.8800510114,36.4978037404
가평 아홉마지기마을,31,630461,경기도 가평군 가평읍 용추로 238,A02,127.4877442849,37.8475697154
가평 연인산마을,31,129285,경기도 가평군 북면 백둔로 417-11,A02,127.4626644345,37.9014296489
가평 연하리향나무,31,1200950,경기도 가평군 상면 연하리 226,A01,127.3482167670,37.7986533985
가평 영양잣마을,31,129407,경기도 가평군 상면 축령로 70,A02,127.3645382139,37.7741593259
가평 현충탑,31,1104176,경기도 가평군 가평읍 호반로 2540,A02,127.5157483134,37.8126354086
가평군어린이음악놀이터,31,3077222,경기도 가평군 가평읍 중앙로 10,A02,127.5132759112,37.8264393122
가평베고니아새정원,31,3512952,경기도 가평군 설악면 미사리로270번길 30,A01,127.5241540660,37.6847254326
가평별묘,31,1201082,경기도 가평군 설악면 방일리 355,A02,127.4915450327,37.6196823854
가평크루즈,31,3539194,경기도 가평군 설악면 미사리로 267-19,A02,127.5190127109,37.6900691611
가평학도의용대 참전비,31,1283850,경기도 가평군 가평읍 문화로 131,A02,127.5085736093,37.8248171919
가평향교,31,921096,경기도 가평군 가평읍 향교로 23-1,A02,127.5077763075,37.8300165720
가포본동친수문화공원,36,2783808,경상남도 창원시 마산합포구 가포본동7길 11-13,A02,128.5842831951,35.1552892222
가포해안변공원,36,2864214,경상남도 창원시 마산합포구 드림베이대로 361,A02,128.5901742863,35.1575501862
가학산,38,799819,전라남도 완도군 소안면 미라리,A01,126.6593100914,34.1522183506
가호서원,36,1959464,경상남도 진주시 이반성면 용암길 59-2,A02,128.3325771223,35.1664473205
가회동성당,1,2733967,서울특별시 종로구 북촌로 57 (가회동),A02,126.9846616856,37.5820858828
각골공원,31,2863978,경기도 안산시 상록구 본오동 45-6,A02,126.8741021292,37.2914704176
각사산촌생태마을,36,538472,경상남도 합천군 가야면 야천로 101,A02,128.1397749758,35.7729976524
각산,36,129537,경상남도 사천시 동림동 산196-2,A01,128.0571209743,34.9434368938
각시바위오름,39,1887368,제주특별자치도 서귀포시 호근동 2124,A01,126.5259918298,33.2777271543
각연사(괴산),33,127241,충청북도 괴산군 칠성면 각연길 451,A02,127.9274860663,36.7543041419
각원사,34,125885,충청남도 천안시 동남구 각원사길 245 (안서동),A02,127.1964300734,36.8338567886
각흘도,38,580102,전라남도 진도군 조도면 관매작흘도길 6,A01,126.0510943280,34.2577606440
간곡서원,34,1956297,충청남도 부여군 임천면 성흥로283번길 31-4,A02,126.9083929500,36.1825403583
간데메공원,1,2763807,서울특별시 동대문구 서울시립대로2길 59 (답십리동),A02,127.0490783005,37.5728353382
간성향교,32,126792,강원특별자치도 고성군 간성읍 진부령로 2659,A02,128.4389748268,38.3778814721
간송옛집,1,3483083,서울특별시 도봉구 시루봉로 149-18 (방학동),A02,127.0282025819,37.6649464754
간월도 어리굴젓 기념탑,34,129181,충청남도 서산시 부석면 간월도리 89-3,A02,126.4165120460,36.6097467485
간월도 해양경관 탐방로,34,3480015,충청남도 서산시 부석면 간월도2길 30,A01,126.4211700538,36.6061222456
간월도마을,34,129045,충청남도 서산시 부석면 간월도리,A02,126.4227029018,36.6192846446
간월산,7,128213,울산광역시 울주군 상북면 간월산길 614,A01,129.0480650268,35.5561610255
간월산 자연휴양림,7,128205,울산광역시 울주군 상북면 등억알프스로 607-15,A01,129.0560529115,35.5671043874
간월암(서산),34,125880,충청남도 서산시 부석면 간월도1길 119-29,A02,126.4114209947,36.6038362307
간월재,7,2723688,울산광역시 울주군 상북면 간월산길 614,A01,129.0453821487,35.5482424218
간월호 쉼터공원,34,2750389,충청남도 서산시 부석면 창리 265-8,A02,126.3770097125,36.6229473299
간이해변,32,3041720,강원특별자치도 속초시 아바이마을1길 86-1 (청호동),A01,128.5946244301,38.2041825190
간재선생유지,37,1608562,전북특별자치도 부안군 계화면 양지길 12,A02,126.6371856100,35.7943022476
간절곶,7,128022,울산광역시 울주군 서생면 간절곶1길 39-2,A01,129.3605738299,35.3589668021
간절곶 소망길,7,2610509,울산광역시 울주군 서생면 나사리,A01,129.3492110511,35.3546337414
간절곶소망우체통,7,2871546,울산광역시 울주군 서생면 대송리 산110-22,A02,129.3611487843,35.3588057199
간현관광지,32,126644,강원특별자치도 원주시 소금산길 12,A02,127.8340575195,37.3646293574
갈거계곡,37,129681,전북특별자치도 진안군 정천면 갈용리,A01,127.4122164529,35.9048447167
갈계숲,36,1577238,경상남도 거창군 북상면,A01,127.8160256582,35.7789272818
갈기산,33,127781,충청북도 영동군 양산면 호탄리,A01,127.6280083624,36.1121138260
갈남항,32,2715990,강원특별자치도 삼척시 원덕읍 갈남리 99-20,A01,129.3251150597,37.2807757781
갈두마을(땅끝마을),38,129024,전라남도 해남군 송지면 땅끝마을길 82,A02,126.5285847288,34.2998052878
갈두천권역마을,34,2629105,충청남도 태안군 원북면 대기길 12-20,A02,126.2574770059,36.7988972173
갈론계곡,33,753397,충청북도 괴산군 칠성면 칠성로10길 547,A01,127.8531905026,36.7344745015
갈마공원,3,3074319,대전광역시 서구 한밭대로 664 (갈마동),A02,127.3721884377,36.3571340745
갈마못(갈뫼못),39,1887381,제주특별자치도 서귀포시 표선면 성읍리,A01,126.8116979172,33.3873529469
갈매구릉산자락길,31,3447845,경기도 구리시 산마루로 106 (갈매동),A02,127.1238754676,37.6280830442
갈매중앙공원,31,3007381,경기도 구리시 산마루로 41 (갈매동),A02,127.1185814171,37.6311631455
갈맷길5코스,6,3421778,부산광역시 강서구 동선동 산77,A01,128.8473273332,35.0371378008
갈멜정원,38,3018842,전라남도 보성군 웅치면 일림로 530-26,A01,127.0538844612,34.7020883495
갈모봉 산림욕장,36,2613159,경상남도 고성군 고성읍 갈모봉숲길 42,A01,128.2676407226,34.9718346636
갈목도,38,580288,전라남도 진도군 조도면 진목도갈목길 10,A01,125.9471912472,34.3062257853
갈목해변,34,2750364,충청남도 서천군 마서면 송석리,A01,126.6359117813,36.0770449561
갈미한글공원,31,2749170,경기도 의왕시 문화예술로 65 (내손동),A02,126.9849701904,37.3780179145
갈산공원,1,1116925,서울특별시 양천구 신정동 162-56,A02,126.8684105358,37.5061176314
갈산공원,31,2755829,경기도 양평군 양평읍 양평체육공원길 24,A01,127.4973262186,37.4836871538
갈음이해수욕장,34,127311,충청남도 태안군 근흥면 정죽리 산 147-46,A01,126.1520087212,36.6957489937
갈중이(천연염색체험),39,635593,제주특별자치도 서귀포시 사계남로216번길 24-61 갈중이,A02,126.3136584209,33.2351423980
갈천서원,36,1959468,경상남도 고성군 대가면 갈천로 620 (대가면),A02,128.2510123914,35.0480785952
갈천약수터,32,127535,강원특별자치도 양양군 서면 구룡령로 1103-66,A01,128.5029086488,37.9058931889
갈치저수지,31,2751315,경기도 군포시 속달동,A01,126.9067146508,37.3338521962
갈현체육공원,2,3061205,인천광역시 계양구 황어로 66 (갈현동),A02,126.7285768374,37.5777207077
감곡매괴성모순례지성당,33,1114686,충청북도 음성군 감곡면 성당길 10,A02,127.6411569266,37.1213983401
감낭오름,39,1887493,제주특별자치도 서귀포시 안덕면 동광리 산41,A01,126.3497088457,33.3250274801
감로암(서울),1,294439,서울특별시 종로구 율곡로23길 16 (충신동),A02,127.0066515383,37.5753815016
감만시민부두,6,2788422,부산광역시 남구 감만동 626-1,A01,129.0687505471,35.1097087416
감못(부지),35,3351911,경상북도 경산시 감못둑길 20 (갑제동),A02,128.7670624312,35.8351021080
감사공묘역,39,3082301,제주특별자치도 제주시 조천읍 함대로 362,A02,126.6611469938,33.5129949735
감삼못공원,4,1118418,대구광역시 서구 서대구로3길 43 (내당동),A02,128.5522195747,35.8586871363
감성공작소,32,2820184,강원특별자치도 삼척시 대학로 13-1 (당저동) 1층,A02,129.1631079016,37.4423790237
감수굴 밭담길,39,3056401,제주특별자치도 제주시 구좌읍 평대7길 34,A02,126.8432807691,33.5310570194
감악산 출렁다리,31,2569511,경기도 파주시 적성면 설마천로 273-9,A02,126.9446579202,37.9390158074
감악산(거창),36,1576464,경상남도 거창군 신원면 연수사길 452,A01,127.9175273118,35.5896644164
감악산(원주),32,125600,강원특별자치도 원주시 신림면 황둔리,A01,128.1500300952,37.2330309839
감악산(파주),31,125450,경기도 파주시 적성면 자장리,A01,126.9690139441,37.9417548169
감악산항노화웰니스체험장,36,2755857,경상남도 거창군 신원면 연수사길 456,A02,127.9199604172,35.5901644033
감응사(성주),35,294441,경상북도 성주군 월항면 대산1길 234,A02,128.3325146302,35.9347328236
감중공원,2,2767573,인천광역시 서구 가정로98번길 18 (가좌동),A02,126.6736203249,37.4932378921
감지해변,6,2785289,부산광역시 영도구 감지길 110 (동삼동),A01,129.0764900502,35.0625336062
감천계곡,36,3070550,경상남도 창원시 마산회원구 내서읍 신감리 1409-4,A01,128.5126162513,35.1919088150
감천사(부산),6,294452,부산광역시 연제구 묘봉산로 40 (연산동),A02,129.0912632411,35.1833036953
감추사,32,2735620,강원특별자치도 동해시 해안로 120 (용정동),A02,129.1262895236,37.5148310688
감추해변,32,2714641,강원특별자치도 동해시 해안로 120 (용정동),A01,129.1267839259,37.5147838622
감포항,35,128677,경상북도 경주시 감포읍 감포로 감포리,A01,129.5040374805,35.8078329413
갑곶돈대,2,1254680,인천광역시 강화군 강화읍 해안동로1366번길 18,A02,126.5171140395,37.7335377029
갑곶순교성지,2,2768133,인천광역시 강화군 강화읍 해안동로1366번길 35,A02,126.5174945418,37.7341959658
갑사,34,125891,충청남도 공주시 계룡면 갑사로 567-3,A02,127.1875769727,36.3650187978
갑사계곡,34,125833,충청남도 공주시 계룡면 갑사로 225,A01,127.1822106747,36.3691793379
갑선이오름,39,1887866,제주특별자치도 서귀포시 표선면 가시리,A01,126.7818122232,33.3608276172
갑오동학혁명 100주년 기념탑,37,1625103,전북특별자치도 정읍시 내장호반로 214 (쌍암동),A02,126.9002222297,35.5097335146
갑장산,35,126034,경상북도 상주시 낙동면 비룡리,A01,128.1881214752,36.3481470483
갑천,3,1623750,대전광역시 유성구 구성동,A01,127.3626169166,36.3628471396
갓바위 문화타운,38,126828,전라남도 목포시 남농로 135 (용해동),A02,126.4210768521,34.7937647574
강경 구 연수당 건재 약방,34,946216,충청남도 논산시 강경읍 옥녀봉로24번길 12-1,A02,127.0184336426,36.1620223920
강경 옥녀봉,34,1182200,충청남도 논산시 강경읍 북옥리,A01,127.0119397028,36.1649080602
강경 중앙초등학교 강당,34,946451,충청남도 논산시 강경읍 옥녀봉로 8 (강경읍),A02,127.0191725131,36.1602309428
강경구락부,34,3082347,충청남도 논산시 강경읍 계백로167번길 46-11,A02,127.0155005764,36.1618473607
강경근대거리,34,2650372,충청남도 논산시 강경읍 옥녀봉로 30-5,A02,127.0178753661,36.1617724110
강경미내다리,34,1627011,충청남도 논산시 채운면 삼거리,A02,127.0319493430,36.1528570080
강경역사관,34,946844,충청남도 논산시 강경읍 계백로167번길 50,A02,127.0152089296,36.1620834404
강경역사문화안내소(구 강경노동조합),34,946712,충청남도 논산시 강경읍 옥녀봉로27번길 30-5,A02,127.0146367865,36.1610252177
강구안,36,753302,경상남도 통영시 중앙동 (중앙동),A01,128.4242054351,34.8436462512
강구항 대게거리,35,988459,경상북도 영덕군 강구면 강구리,A01,129.3913285689,36.3588462265
강나루생태공원,36,2712922,경상남도 함안군 칠서면 삼칠로 1235-50,A01,128.5092306571,35.3898253912
강남,1,264570,서울특별시 강남구 압구정로 161 (압구정동) 강남메디컬투어센터,A02,127.0270732739,37.5268958352
강남 마이스 관광특구,1,2456536,서울특별시 강남구 영동대로 513 (삼성동),A02,127.0591318945,37.5118092746
강남축구공원,32,2776846,강원특별자치도 강릉시 남부로 222 (노암동),A02,128.9074798939,37.7436587117
강당골 산촌체험관,34,801339,충청남도 아산시 송악면 강당학마을길 7,A02,127.0155023533,36.7169948120
강당골계곡,34,125831,충청남도 아산시 송악면 강당리 강당골 일원,A01,127.0221465167,36.7053240494
강댕이 미륵불,34,129132,충청남도 서산시 운산면 마애삼존불길 18-1,A02,126.6025046578,36.7778111433
강덕사,38,1957338,전라남도 강진군 군동면 호라길 199-39,A02,126.8026827060,34.6544228340
강동 워터파크,35,2044527,경상북도 경주시 보불로 391 (천군동),A02,129.3056850979,35.8179335881
강동 해수온천,7,1624227,울산광역시 북구 동해안로 1418 (구유동),A02,129.4505699154,35.6138565417
강동 화암 주상절리,7,772462,울산광역시 북구 산하동 952-1번지 일원 (산하동),A01,129.4424755991,35.6341985442
강동리조트 프라이빗콘도,35,2756802,경상북도 경주시 보불로 391 (천군동),A02,129.3056850979,35.8179335881
강동몽돌해변 (정자해변),7,128199,울산광역시 북구 산하동,A01,129.4423980082,35.6278381472
강동사랑길,7,2822414,울산광역시 북구 구유동 구유동 654-1번지 외 7개소,A01,129.4519308655,35.6153425111
강동예찬시비,1,127377,서울특별시 강동구 구천면로 141 (천호동),A02,127.1207892964,37.5426290283
강따라 방림 가는길,32,2799025,강원특별자치도 평창군 대화면 가평로 181-8,A01,128.4586570232,37.4496840341
강릉 3·1운동 기념공원,32,2900682,강원특별자치도 강릉시 경포로 349 (저동),A02,128.8962043741,37.7932721965
강릉 경포대,32,125790,강원특별자치도 강릉시 경포로 365 (저동),A02,128.8965126086,37.7955691591
강릉 굴산사지,32,125769,강원특별자치도 강릉시 구정면 학산리,A02,128.8918046506,37.7072681694
강릉 남산공원,32,3022373,강원특별자치도 강릉시 강변로 224-12 (노암동),A02,128.8934560415,37.7473746750
강릉 녹색도시체험센터,32,2465063,강원특별자치도 강릉시 난설헌로 131 (초당동),A02,128.9065286080,37.7879702339
강릉 대공산성,32,126897,강원특별자치도 강릉시 성산면 보현길 396,A02,128.7693064482,37.7366262830
강릉 대기리마을,32,128293,강원특별자치도 강릉시 왕산면 왕산로 1327,A02,128.7776435739,37.5883185884
강릉 대도호부 관아,32,2605187,강원특별자치도 강릉시 임영로131번길 6,A02,128.8921226461,37.7532767444
강릉 메타버스 체험관,32,3507377,강원특별자치도 강릉시 난설헌로 131 (초당동),A02,128.9065286080,37.7879702339
강릉 명주동 거리,32,2628994,강원특별자치도 강릉시 명주동,A02,128.8927254362,37.7511381142
강릉 모래내 한과마을(갈골한과),32,1086405,강원특별자치도 강릉시 사천면 한과마을길 20,A02,128.8328872222,37.8138741334
강릉 방동리 무궁화,32,3069504,강원특별자치도 강릉시 사천면 가마골길 22-8,A01,128.8639367794,37.8274342795
강릉 복사꽃마을,32,128359,강원특별자치도 강릉시 신리천로 527-3 복사꽃정보마을센타,A02,128.7773762919,37.8801348222
강릉 선교장,32,125800,강원특별자치도 강릉시 운정길 63 (운정동),A02,128.8850778068,37.7865588677
강릉 솔향수목원,32,2414769,강원특별자치도 강릉시 구정면 수목원길 156,A01,128.8617409792,37.6979158879
강릉 수리골 고택,32,128759,강원특별자치도 강릉시 운정길 125 (운정동),A02,128.8911356052,37.7862090263
강릉 안목해맞이공원,32,2706354,강원특별자치도 강릉시 견소동 287-6,A02,128.9451477738,37.7743308995
강릉 오금집,32,2702581,강원특별자치도 강릉시 강릉대로210번길 23-9 (임당동),A02,128.8940418219,37.7563708685
강릉 월화거리,32,2588752,강원특별자치도 강릉시 금성로11번길 9,A02,128.8974470859,37.7559015445
강릉 임영관 삼문,32,125788,강원특별자치도 강릉시 임영로131번길 6,A02,128.8917699042,37.7531378647
강릉 통일공원,32,126898,강원특별자치도 강릉시 율곡로 1715-38 통일안보전시관,A02,128.9984085388,37.7204603916
강릉 한복 문화 창작소,32,3379937,강원특별자치도 강릉시 동부시장3길 9 (옥천동),A02,128.9006133766,37.7588151581
강릉 한울타리마을,32,128360,강원특별자치도 강릉시 옥계면 북동용소길 137,A02,128.9747778772,37.6128390281
강릉 해살이마을,32,129337,강원특별자치도 강릉시 사천면 중앙서로 557-1,A02,128.8109759564,37.7929261321
강릉 해운정,32,129584,강원특별자치도 강릉시 운정길 125,A02,128.8911356052,37.7862090263
강릉교회,32,3542927,강원특별자치도 강릉시 해안로 333 (강문동),A02,128.9166441773,37.7939586275
강릉수월래,32,3050590,강원특별자치도 강릉시 죽헌길9번길 17 (유천동),A02,128.8737571477,37.7690162327
강릉시강남축구공원,32,3406885,강원특별자치도 강릉시 남부로 226 (노암동),A02,128.9062745042,37.7418033471
강릉아기동물농장,32,2804474,강원특별자치도 강릉시 사천면 해안로 1121-144,A02,128.8611225614,37.8462598232
강릉아트센터,32,2774698,강원특별자치도 강릉시 종합운동장길 84,A02,128.8954273345,37.7716996777
강릉안반데기관광농원,32,2930702,강원특별자치도 강릉시 안반데기1길 203,A02,128.7400518871,37.6087932748
강릉종합사회복지관,32,3544376,"강원특별자치도 강릉시 강변로 510 (입암동, 입암3주공아파트)",A02,128.9161479051,37.7647425538
강릉커피거리,32,2414791,강원특별자치도 강릉시 창해로14번길 20-1,A02,128.9473504054,37.7726505813
강릉통일공원안보전시관,32,3547638,"강원특별자치도 강릉시 강동면 율곡로 1715-38 (안인진리, 통일안보전시관)",A02,128.9984085388,37.7204603916
강릉항,32,2731193,강원특별자치도 강릉시 창해로14번길 55-11,A01,128.9517472703,37.7714035891
강릉항여객터미널,32,3546554,강원특별자치도 강릉시 창해로14번길 51-26 (견소동),A02,128.9528860105,37.7728923281
강릉향교,32,125787,강원특별자치도 강릉시 명륜로 29 (교동),A02,128.8952470467,37.7635561721
강문솟대다리,32,2721544,강원특별자치도 강릉시 해안로406번길 2 (강문동),A02,128.9126221751,37.7985635711
강문해변,32,585522,강원특별자치도 강릉시 창해로 352,A01,128.9190439335,37.7948530151
강문해변화장실,32,3547899,강원특별자치도 강릉시 창해로 344-1 (강문동),A02,128.9193966990,37.7942253168
강변공원,35,2753909,경상북도 김천시 강변공원길 169 (교동),A02,128.0905362439,36.1289257958
강변스파랜드,1,128961,서울특별시 광진구 구의강변로 45 (구의동),A02,127.0913227521,37.5349377239
강변저류지,32,2702651,강원특별자치도 영월군 영월읍 방절리 263-4,A01,128.4483742907,37.1802648936
강변조각공원,35,2753912,경상북도 김천시 신음동 1258-6,A02,128.1166227847,36.1301455758
